"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-11-23 10:20:02",1763893202472,"thermo-app.vercel.app/datasets","GET","",200,"xlt6g-1763893202367-b07babc436d9","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/datasets","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",16,"iad1",120,2048,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR3MKH8YSNM0MDCEPZ1B6TT","dMY5iMzpa7xb",1
"2025-11-23 10:20:02",1763893202261,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse","GET","",-1,"6qzcw-1763893202092-b85dc88ba24f","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[Session API] GET request for session: extract-LDl_YFsxse","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR3MK8P01KWHS5VQ9XTRNFQ","",-1
"2025-11-23 10:20:02",1763893202207,"thermo-app.vercel.app/samples","GET","",200,"426xh-1763893202092-4ed6401c7f26","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/samples","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",12,"iad1",120,2048,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR3MKF6VCFNW80072FZVAV3","dMY5iMzpa7xb",1
"2025-11-23 10:20:02",1763893202204,"thermo-app.vercel.app/datasets","GET","",200,"xlt6g-1763893202092-e14bc59d4b58","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/datasets","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",9,"iad1",120,2048,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR3MK8W4HDBJRHTTG0J43G7","dMY5iMzpa7xb",1
"2025-11-23 10:20:02",1763893202198,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse","GET","",200,"6qzcw-1763893202092-b85dc88ba24f","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",1578,"iad1",117,2048,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR3MK8P01KWHS5VQ9XTRNFQ","3lBCVKdMvSK7",1
"2025-11-23 10:20:01",1763893201571,"thermo-app.vercel.app/extraction/extract-LDl_YFsxse/extract","GET","tables=%5B%7B%22table_number%22%3A1%2C%22caption%22%3A%22Samples%20for%20U-Pb%20ages%20of%20detrital%20zircons%20from%20Upper%20Cretaceous%20and%20Paleogene%20strata%20of%20the%20Cordilleran%20foreland%20(Utah)%20and%20the%20northern%20flank%20of%20the%20M",200,"nkpft-1763893201237-676e6778264a","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/extraction/[sessionId]/extract","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",108,"iad1",120,2048,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR3MJN3MM6R45E20CWSM367","dMY5iMzpa7xb",1
"2025-11-23 10:15:00",1763892900687,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse","GET","",-1,"jg8wr-1763892898903-fa60a9676e96","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[Session API] Retrieved session: extract-LDl_YFsxse, state: analyzed","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR3BB67G765B51R46Z6V2SH","",-1
"2025-11-23 10:14:59",1763892899164,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse","GET","",-1,"jg8wr-1763892898903-fa60a9676e96","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[Session API] GET request for session: extract-LDl_YFsxse","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR3BB67G765B51R46Z6V2SH","",-1
"2025-11-23 10:14:59",1763892899015,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse","GET","",200,"jg8wr-1763892898903-fa60a9676e96","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",1697,"iad1",116,2048,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR3BB67G765B51R46Z6V2SH","3lBCVKdMvSK7",1
"2025-11-23 10:14:58",1763892898763,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[Analyze API] Analysis complete for session: extract-LDl_YFsxse","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:57",1763892897269,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[Analyze API] Uploaded tables.md","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:56",1763892896930,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[Analyze API] Uploaded paper-index.md","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:56",1763892896575,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[Analyze API] Generating and uploading markdown documentation...","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:56",1763892896575,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[Analyze API] Uploaded table-index.json","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:56",1763892896209,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[Analyze API] Uploaded plain text","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894766,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[Analyze API] Uploading analysis files to Supabase Storage...","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894766,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[Analyze API] Cleaned up temp PDF file","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894764,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[Analyze API] Captured 0/21 figure screenshots","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894764,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Failed to render figure 21: PNG rendering disabled for serverless compatibility (text extraction still works)","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894763,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Capturing figure 21 from page 23...","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894763,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Failed to render figure 20: PNG rendering disabled for serverless compatibility (text extraction still works)","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894763,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Capturing figure 20 from page 23...","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894763,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Failed to render figure 19: PNG rendering disabled for serverless compatibility (text extraction still works)","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894762,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Capturing figure 19 from page 21...","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894762,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Failed to render figure 18: PNG rendering disabled for serverless compatibility (text extraction still works)","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894762,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Capturing figure 18 from page 20...","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894762,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Failed to render figure 17: PNG rendering disabled for serverless compatibility (text extraction still works)","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894762,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Capturing figure 17 from page 20...","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894761,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Failed to render figure 16: PNG rendering disabled for serverless compatibility (text extraction still works)","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894761,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Capturing figure 16 from page 19...","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894761,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Failed to render figure 15: PNG rendering disabled for serverless compatibility (text extraction still works)","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894761,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Capturing figure 15 from page 18...","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894760,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Failed to render figure 14: PNG rendering disabled for serverless compatibility (text extraction still works)","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894760,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Capturing figure 14 from page 17...","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894760,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Failed to render figure 13: PNG rendering disabled for serverless compatibility (text extraction still works)","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894760,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Capturing figure 13 from page 16...","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894759,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Failed to render figure 12: PNG rendering disabled for serverless compatibility (text extraction still works)","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894759,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Capturing figure 12 from page 15...","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894759,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Failed to render figure 11: PNG rendering disabled for serverless compatibility (text extraction still works)","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
